"tmax","tmin","streamflow","snowpack","precip","direct_solar","diffuse_solar","plant_carbon","NPP","transpiration","evaporation","day","month","year","wy","yd"
9.875176,-0.808997,0,0,0,1278.39214,2917.365826,21.616382,-0.002571,0.000791,0,13,12,1988,1989,348
11.408069,2.160597,0,0,0,730.04323,2384.583856,21.613269,-0.002759,0.000815,0.000739,14,12,1988,1989,349
11.408069,2.160597,0,0,0,730.04323,2384.583856,21.610219,-0.002704,0.000819,0.000593,15,12,1988,1989,350
12.426938,0.6758,0,0,0,1807.413127,3241.978497,21.608008,-0.001865,0.001079,0.000721,16,12,1988,1989,351
9.370331,0.6758,0,0,0,533.644357,2086.662558,21.604773,-0.002888,0.000641,0.000539,17,12,1988,1989,352
8.351462,-1.298002,0,0,0,816.200713,2465.18076,21.601794,-0.002632,0.000639,0.000566,18,12,1988,1989,353
5.7997,-0.808997,0,0,0,163.859183,1243.149081,21.597938,-0.003514,0.000255,0.000395,19,12,1988,1989,354
7.837438,-0.808997,0,0,0,521.477856,2067.085627,21.594888,-0.002756,0.000554,0.000515,20,12,1988,1989,355
8.856307,0.6758,0,0,0,413.311414,1876.245226,21.591737,-0.00283,0.000584,0.000507,21,12,1988,1989,356
10.3892,0.6758,0,0,0,837.991459,2489.576051,21.589607,-0.00219,0.000797,0.000599,22,12,1988,1989,357
12.940962,3.147498,0,0,0,865.799097,2519.912868,21.587369,-0.002064,0.001002,0.000639,23,12,1988,1989,358
14.464676,5.1213,0,0,0,716.950617,2346.47923,21.584618,-0.002437,0.001075,0.000637,24,12,1988,1989,359
14.464676,4.623404,0,0,0,882.680172,2537.911225,21.582218,-0.00208,0.001128,0.000662,25,12,1988,1989,360
14.464676,3.636503,0,0,0,1277.656887,2886.494241,21.580369,-0.001517,0.001224,0.000711,26,12,1988,1989,361
11.922093,2.160597,0,0,0,854.626573,2507.828846,21.578121,-0.001906,0.000933,0.000623,27,12,1988,1989,362
10.3892,1.173696,0,0,0,677.947172,2296.050707,21.575673,-0.002097,0.000778,0.000576,28,12,1988,1989,363
7.837438,0.177904,0,0,0,312.130321,1662.426148,21.572647,-0.002676,0.000507,0.000469,29,12,1988,1989,364
7.837438,-2.284903,0,0,0,986.125313,2641.843102,21.570571,-0.001946,0.000632,0.000577,30,12,1988,1989,365
10.903224,2.160597,0,0,0,546.002773,2106.206276,21.568103,-0.002128,0.000783,0.00056,31,12,1988,1989,366
10.903224,0.177904,0,0,0,1296.900656,2931.162426,21.566476,-0.001297,0.000937,0.00065,1,1,1989,1989,1
1.942407,-6.0941,0,0.017955,0.027,118.787454,1077.508949,21.561796,-0.00435,0,0.00043,2,1,1989,1989,2
-0.095331,-8.565798,0,0.018555,0.001,510.994664,2067.533052,21.557548,-0.003919,0,0.000401,3,1,1989,1989,3
2.743093,-6.241398,0,0.018479,0,650.030882,2278.738013,21.553037,-0.004205,2e-06,0.000293,4,1,1989,1989,4
6.313724,-4.756601,0,0.018371,0,1458.159582,3042.993411,21.55125,-0.001724,0.000244,9e-04,5,1,1989,1989,5
7.837438,-1.795898,0,0.018265,0,858.679918,2536.104247,21.549889,-0.001494,0.000641,0.000117,6,1,1989,1989,6
10.3892,0.177904,0,0.016362,0,1076.88424,2752.294855,21.549279,-0.001041,0.000872,0,7,1,1989,1989,7
8.856307,2.649602,0,0.014589,0,160.713197,1273.075818,21.546266,-0.002756,0.00047,0,8,1,1989,1989,8
12.426938,4.134399,0,0.012415,0,538.139568,2171.052644,21.544408,-0.001683,0.000864,0,9,1,1989,1989,9
12.940962,5.619196,0,0.010199,0,322.909156,1746.280687,21.541608,-0.002532,0.000783,0,10,1,1989,1989,10
17.530462,3.147498,0,0.007677,0,3788.747084,3895.698552,21.543564,0.000669,0.00182,0,11,1,1989,1989,11
13.445807,2.160597,0,0.00576,0,1740.516962,3315.920597,21.544232,-0.000154,0.001211,0,12,1,1989,1989,12
2.961276,-2.146496,0,0.010244,0.065,19.53021,456.936766,21.540032,-0.00389,1.3e-05,0.000917,13,1,1989,1989,13
-1.1142,-5.107199,0,0.074832,0.065,6.549756,263.381953,21.536103,-0.003612,0,0.00023,14,1,1989,1989,14
-1.1142,-4.609303,0,0.097044,0.023,13.008604,372.620375,21.532223,-0.003574,0,0.000247,15,1,1989,1989,15
-0.095331,-6.591996,0,0.097766,0.001,228.732444,1532.127272,21.528516,-0.003422,0,0.000452,16,1,1989,1989,16
-4.170807,-11.037496,0,0.14843,0.051,86.277091,970.628739,21.52548,-0.002771,0,0.000296,17,1,1989,1989,17
-2.360431,-6.730403,0,0.148403,0,42.802678,690.161881,21.522141,-0.003089,0,9.9e-05,18,1,1989,1989,18
2.743093,-6.241398,0,0.148325,0,837.763643,2650.076574,21.518495,-0.00342,2e-06,0.000307,19,1,1989,1989,19
2.743093,-6.241398,0,0.148245,0,837.763643,2650.076574,21.514918,-0.003364,2e-06,0.000312,20,1,1989,1989,20
2.743093,-5.743502,0,0.148168,0,672.011647,2432.224738,21.511487,-0.003223,7e-06,3e-04,21,1,1989,1989,21
6.313724,-4.267596,0,0.148056,0,1535.355405,3275.278442,21.511062,-0.00066,0.000248,0.000948,22,1,1989,1989,22
9.370331,-2.782799,0,0.147911,0,2463.211829,3730.501165,21.512069,0.000153,0.000924,0.000159,23,1,1989,1989,23
11.408069,0.6758,0,0.147761,0,1939.009101,3714.022806,21.513817,0.000597,0.001046,0.000163,24,1,1989,1989,24
10.3892,0.177904,0,0.143605,0,1636.486899,3526.16688,21.515113,0.000353,0.000929,0,25,1,1989,1989,25
11.408069,-0.311101,0,0.138765,0,2587.002851,4011.256301,21.517142,0.000804,0.001108,0,26,1,1989,1989,26
5.7997,-3.271804,0,0.136375,0,1075.91881,3052.136692,21.516698,-0.000568,0.000338,0,27,1,1989,1989,27
7.332593,-1.298002,0,0.133476,0,896.63885,2850.158204,21.516706,-0.000301,0.000582,0,28,1,1989,1989,28
9.370331,-1.795898,0,0.129339,0,2212.29608,3854.564212,21.51797,0.000429,0.000901,0,29,1,1989,1989,29
9.370331,-1.795898,0,0.125163,0,2212.29608,3854.564212,21.519222,0.000423,0.000901,0,30,1,1989,1989,30
-0.095331,-10.041704,0,0.130843,0.008,1493.678864,3423.194881,21.516469,-0.002513,0,0.000404,31,1,1989,1989,31
-3.151938,-9.552699,0,0.145401,0.015,364.608462,2024.01407,21.513912,-0.002314,0,0.000328,1,2,1989,1989,32
-5.189676,-9.552699,0,0.146096,0.001,84.16883,1022.297557,21.511522,-0.002163,0,0.000249,2,2,1989,1989,33
4.780831,-6.730403,0,0.145981,0,2822.3685,4275.103037,21.50913,-0.002181,9.8e-05,0.000464,3,2,1989,1989,34
4.494169,-6.0941,0,0.153561,0.013,2167.527504,3992.371874,21.506698,-0.002237,7.3e-05,0.000679,4,2,1989,1989,35
-3.665962,-9.552699,0,0.156039,0.003,265.88726,1756.728182,21.50428,-0.002225,0,0.00031,5,2,1989,1989,36
1.724224,-5.743502,0,0.155972,0,645.442406,2584.824928,21.501208,-0.00288,0,0.000264,6,2,1989,1989,37
-0.600176,-8.565798,0,0.17246,0.017,815.572748,2841.412688,21.498555,-0.002473,0,0.00041,7,2,1989,1989,38
-0.827538,-8.713096,0,0.172401,0,786.43451,2800.606325,21.495941,-0.002436,0,0.000239,8,2,1989,1989,39
0.696176,-7.717304,0,0.172326,0,1200.704547,3449.110334,21.487572,-0.008196,0,0.000298,9,2,1989,1989,40
6.313724,-3.271804,0,0.172215,0,1853.142019,4007.191903,21.483468,-0.004867,0.000279,0.00095,10,2,1989,1989,41
11.408069,-4.267596,0,0.172014,0,7285.683687,4911.074172,21.482907,-0.002796,0.001344,0.000219,11,2,1989,1989,42
11.408069,2.160597,0,0.171876,0,1647.691553,3856.382444,21.481991,-0.002874,0.001146,0.00015,12,2,1989,1989,43
7.837438,-2.782799,0,0.171739,0,2566.626053,4408.00881,21.479702,-0.003496,0.000872,0.00015,13,2,1989,1989,44
-2.360431,-11.175903,0,0.171667,0,1405.506404,3651.187296,21.472744,-0.006767,0,8.1e-05,14,2,1989,1989,45
-5.931062,-11.175903,0,0.171636,0,223.207819,1685.9313,21.466185,-0.006362,0,3.6e-05,15,2,1989,1989,46
-1.846407,-10.189002,0,0.171565,0,1166.636896,3412.481627,21.459563,-0.006438,0,7.9e-05,16,2,1989,1989,47
-5.189676,-8.067902,0,0.21762,0.048,14.044149,456.969967,21.453096,-0.006297,0,0.000133,17,2,1989,1989,48
-4.684831,-10.041704,0,0.26047,0.043,125.164134,1347.409813,21.446977,-0.005957,0,0.000332,18,2,1989,1989,49
-6.217724,-13.011298,0,0.26713,0.007,765.439792,3053.433089,21.441318,-0.005503,0,0.00038,19,2,1989,1989,50
4.780831,-7.717304,0,0.267006,0,4966.224642,5374.037783,21.435735,-0.005435,6.5e-05,0.00052,20,2,1989,1989,51
6.313724,-4.267596,0,0.266885,0,3125.815278,4945.751859,21.434189,-0.002338,0.000295,0.000959,21,2,1989,1989,52
9.370331,0.177904,0,0.266759,0,2043.01255,4389.832214,21.435582,-0.000772,0.000868,0.000138,22,2,1989,1989,53
14.464676,2.160597,0,0.266566,0,4765.512175,5348.720215,21.442033,0.001857,0.001905,0.000209,23,2,1989,1989,54
13.959831,3.147498,0,0.266391,0,3328.414461,5018.630477,21.448238,0.001835,0.001919,0.00019,24,2,1989,1989,55
12.940962,2.649602,0,0.266216,0,3483.438684,5419.825515,21.454455,0.001946,0.001805,0.000189,25,2,1989,1989,56
11.408069,2.160597,0,0.260956,0,2559.051263,4995.289665,21.459269,0.00135,0.001647,0,26,2,1989,1989,57
11.408069,2.160597,0,0.255625,0,2559.051263,4995.289665,21.464287,0.001556,0.001658,0,27,2,1989,1989,58
12.940962,2.649602,0,0.249382,0,3483.438684,5419.825515,21.471324,0.002669,0.002034,0,28,2,1989,1989,59
12.940962,2.649602,0,0.243109,0,3432.319039,5340.289292,21.478479,0.00283,0.002039,0,1,3,1989,1989,60
10.3892,2.160597,0,0.238293,0,1775.724442,4401.674167,21.482469,0.001414,0.001398,0,2,3,1989,1989,61
5.513038,-1.6486,0,0.226173,0.012,1153.354331,3759.952076,21.481988,-0.000418,0.000352,0.000979,3,3,1989,1989,62
7.837438,0.6758,0,0.222499,0,1153.354331,3759.952076,21.482963,0.000594,0.000975,0,4,3,1989,1989,63
1.437562,-7.578897,0,0.260052,0.04,1204.586818,4010.502972,21.478806,-0.003886,0,0.000515,5,3,1989,1989,64
2.229069,-4.756601,0,0.25998,0,1329.073352,4164.778799,21.47482,-0.003713,1e-05,0.000301,6,3,1989,1989,65
7.837438,-3.7697,0,0.259829,0,5537.635383,6204.529412,21.47815,0.001505,0.001052,0.000988,7,3,1989,1989,66
9.370331,0.6758,0,0.255601,0,2534.62086,5204.003061,21.483333,0.002595,0.001396,0,8,3,1989,1989,67
7.837438,-0.311101,0,0.25192,0,2100.710306,4902.93203,21.485873,0.002009,0.001141,0,9,3,1989,1989,68
9.875176,0.6758,0,0.247148,0,2975.50897,5452.51549,21.490202,0.003274,0.001528,0,10,3,1989,1989,69
5.008193,-8.565798,0,0.271267,0.043,3934.970019,5847.051529,21.488341,-0.001602,0.000131,0.001673,11,3,1989,1989,70
-4.684831,-11.526501,0,0.279099,0.009,1247.942265,4065.689551,21.48588,-0.002196,0,0.000415,12,3,1989,1989,71
-4.684831,-12.024397,0,0.285636,0.007,1854.864176,4910.005364,21.483496,-0.00213,0,0.000489,13,3,1989,1989,72
0.191331,-8.713096,0,0.285551,0,3185.537581,5835.63145,21.480634,-0.002634,0,0.00036,14,3,1989,1989,73
3.247938,-4.756601,0,0.285456,0,2372.098184,5337.648928,21.478609,-0.001817,7.1e-05,0.000393,15,3,1989,1989,74
10.3892,-1.298002,0,0.285276,0,6412.001342,6705.726986,21.485751,0.00367,0.001444,0.001018,16,3,1989,1989,75
12.426938,2.649602,0,0.285103,0,4092.262493,6220.199477,21.495594,0.00502,0.002033,0.000186,17,3,1989,1989,76
12.426938,2.160597,0,0.278843,0,4646.333277,6391.089459,21.50426,0.005041,0.002102,0,18,3,1989,1989,77
14.9787,4.134399,0,0.271361,0,5339.108749,6551.399044,21.513679,0.006449,0.002609,0,19,3,1989,1989,78
13.445807,4.134399,0,0.264786,0,3594.521047,6027.446441,21.521399,0.005378,0.002116,0,20,3,1989,1989,79
15.492724,3.636503,0,0.256184,0,7451.447047,7178.631599,21.531555,0.006975,0.002897,0,21,3,1989,1989,80
15.492724,4.134399,0,0.247632,0,6749.078849,7124.900036,21.541651,0.006922,0.002821,0,22,3,1989,1989,81
13.959831,3.147498,0,0.239725,0,6003.833424,7027.357506,21.550224,0.006048,0.00248,0,23,3,1989,1989,82
15.492724,3.147498,0,0.230598,0,8157.865072,7200.369001,21.560196,0.006896,0.002966,0,24,3,1989,1989,83
13.959831,2.160597,0,0.222124,0,7370.106734,7174.132002,21.56865,0.006024,0.002617,0,25,3,1989,1989,84
10.903224,1.173696,0,0.215499,0,4624.294582,6708.830648,21.574058,0.004086,0.001826,0,26,3,1989,1989,85
11.408069,-0.311101,0,0.207799,0,7256.217888,7167.098918,21.579772,0.004321,0.002132,0,27,3,1989,1989,86
5.513038,-2.146496,0,0.203009,0.002,2458.704084,5636.397448,21.580864,0.001168,0.00043,0.00098,28,3,1989,1989,87
3.989324,-4.120298,0,0.199031,0.001,3290.737433,6437.322639,21.581752,0.000933,0.000265,0.000766,29,3,1989,1989,88
7.837438,-0.311101,0,0.193637,0,3331.944165,6460.766417,21.58629,0.003518,0.001402,0,30,3,1989,1989,89
6.313724,0.177904,0,0.189687,0,1560.505558,4986.579985,21.589373,0.002473,0.000848,0,31,3,1989,1989,90
10.903224,1.662701,0,0.18266,0,4523.893749,6921.737254,21.597134,0.005624,0.002044,0,1,4,1989,1989,91
11.408069,2.160597,0,0.175448,0,4532.400756,6924.708433,21.605469,0.005979,0.002135,0,2,4,1989,1989,92
12.940962,2.649602,0,0.167181,0,5887.890786,7287.04536,21.615619,0.007138,0.002583,0,3,4,1989,1989,93
12.426938,3.147498,0,0.159587,0,4571.629729,6938.281923,21.625076,0.006663,0.002313,0,4,4,1989,1989,94
12.426938,2.160597,0,0.151708,0,5853.725906,7280.30787,21.634556,0.00674,0.002483,0,5,4,1989,1989,95
9.875176,2.160597,0,0.145475,0,3223.249527,6578.389038,21.641197,0.004887,0.001663,0,6,4,1989,1989,96
10.903224,1.662701,0,0.138355,0,5054.260917,7398.95706,21.649059,0.005737,0.002082,0,7,4,1989,1989,97
5.008193,-2.146496,0,0.125796,0.012,2655.452226,6187.491569,21.651133,0.001838,0.00043,0.00098,8,4,1989,1989,98
6.313724,-0.311101,0,0.121391,0,2172.73192,5777.445434,21.654317,0.002597,0.000901,0,9,4,1989,1989,99
12.940962,0.177904,0,0.115077,0,10426.249872,7896.891411,21.664257,0.007121,0.002964,0,10,4,1989,1989,100
15.492724,4.134399,0,0.10854,0,8154.202474,7917.501207,21.677672,0.009112,0.003301,0,11,4,1989,1989,101
14.9787,4.134399,0,0.102323,0,7355.588871,7856.214453,21.690466,0.008742,0.003107,0,12,4,1989,1989,102
17.016438,6.108201,0,0.096031,0,7453.604338,7866.002931,21.704353,0.009478,0.003494,0,13,4,1989,1989,103
19.054176,7.592998,0,0.089691,0,9075.161629,8363.013345,21.713416,0.009434,0.003996,0,14,4,1989,1989,104
18.035307,5.619196,0,0.083814,0,10708.906153,8335.382211,21.722743,0.009717,0.004033,0,15,4,1989,1989,105
13.445807,3.636503,0,0.078781,0,6421.918537,8084.766827,21.730058,0.007731,0.002667,0,16,4,1989,1989,106
1.942407,-1.6486,0,0.074141,0.008,493.315755,3236.357817,21.727479,-0.002145,3.5e-05,0.00098,17,4,1989,1989,107
5.285676,1.662701,0,0.071277,0,505.058971,3271.02293,21.729426,0.001323,0.000368,0.000281,18,4,1989,1989,108
6.313724,1.662701,0,0.067639,0,978.117553,4370.081634,21.732361,0.002259,0.00074,0,19,4,1989,1989,109
8.0648,0.823098,0,0.063974,0.003,3076.445373,6732.796385,21.735719,0.003752,0,0.000478,20,4,1989,1989,110
7.550776,-1.150704,0,0.060213,0.001,4839.605425,7640.142632,21.738738,0.003404,0,0.000558,21,4,1989,1989,111
9.875176,1.662701,0,0.056619,0,4625.45823,7837.073653,21.743556,0.005196,0.001666,0.000421,22,4,1989,1989,112
6.531907,-0.163803,0,0.044034,0.013,2807.417349,6753.96631,21.746061,0.002872,0,0.000462,23,4,1989,1989,113
3.989324,-3.133397,0,0.038412,0.018,3272.263283,7098.566403,21.746981,0.001286,0.00026,0.00098,24,4,1989,1989,114
5.7997,0.6758,0,0.036193,0,1427.262352,5255.809679,21.748975,0.002351,0.000694,0,25,4,1989,1989,115
12.426938,2.160597,0,0.03325,0,7742.894625,8645.457295,21.75587,0.007233,0.002587,0,26,4,1989,1989,116
15.492724,5.619196,0,0.029915,0,7098.241998,8549.721137,21.764916,0.00938,0.003086,0,27,4,1989,1989,117
17.530462,5.619196,0,0.026485,0,10611.047327,8769.011532,21.774502,0.009926,0.003886,0,28,4,1989,1989,118
14.9787,3.147498,0,0.023597,0,10466.922554,8772.566615,21.783153,0.009009,0.00336,0,29,4,1989,1989,119
8.856307,-1.298002,0,0.021724,0,7924.028265,8864.268872,21.787045,0.004272,0.001903,0,30,4,1989,1989,120
7.837438,-0.808997,0,0.020016,0,5429.318616,8201.051018,21.79034,0.003684,0.001549,0,1,5,1989,1989,121
11.922093,0.6758,0,0.017847,0,9700.146407,8867.048495,21.796641,0.006681,0.002638,0,2,5,1989,1989,122
14.464676,2.160597,0,0.01541,0,11619.76193,8825.819351,21.804944,0.008674,0.003331,0,3,5,1989,1989,123
17.530462,4.623404,0,0.012608,0,12729.896242,8736.62475,21.814514,0.009941,0.004077,0,4,5,1989,1989,124
19.5682,4.134399,0,0.009714,0,17263.865511,7996.079679,21.823927,0.009793,0.004892,0,5,5,1989,1989,125
21.101093,9.068904,0,0.006527,0,11121.540944,8851.234333,21.832417,0.008888,0.004456,0,6,5,1989,1989,126
20.587069,7.095102,0,0.003619,0,13805.991852,8611.490303,21.841316,0.009317,0.004726,0,7,5,1989,1989,127
18.035307,5.619196,0,0.001185,0,12561.291296,9179.912893,21.850774,0.009907,0.004108,0,8,5,1989,1989,128
17.016438,6.108201,0,0.000379,0,9712.889992,9240.00581,21.860074,0.009773,0.003611,0,9,5,1989,1989,129
15.997569,2.160597,0,0.000121,0,15281.599238,8856.810236,21.868866,0.009279,0.003926,0,10,5,1989,1989,130
9.370331,1.662701,0,0,0,4483.535576,8074.057091,21.873133,0.004765,0.001679,0,11,5,1989,1989,131
11.408069,2.160597,0,0,0,6805.993889,8873.513729,21.879013,0.006379,0.002268,0.000792,12,5,1989,1989,132
14.9787,3.147498,0,0,0,11443.276995,9242.626135,21.88752,0.00899,0.003405,0.000852,13,5,1989,1989,133
14.464676,3.636503,0,0,0,9565.720563,9233.411648,21.89581,0.008765,0.003128,0.000791,14,5,1989,1989,134
12.426938,2.160597,0,0,0,8550.419446,9156.587898,21.902512,0.007179,0.002626,0.000729,15,5,1989,1989,135
12.940962,3.636503,0,0,0,7201.140058,9153.862447,21.909754,0.007721,0.002571,0.000685,16,5,1989,1989,136
18.035307,4.623404,0,0,0,14985.555884,9186.029349,21.919262,0.009982,0.004306,0.000985,17,5,1989,1989,137
13.959831,2.160597,0,0,0,11816.177418,9479.897173,21.927151,0.008362,0.003201,0.000832,18,5,1989,1989,138
13.445807,0.6758,0,0,0,13723.475226,9341.232667,21.934421,0.007755,0.003213,0.000869,19,5,1989,1989,139
7.837438,0.177904,0,0,0,4633.523194,8302.354389,21.937658,0.00372,0.001456,0.000524,20,5,1989,1989,140
12.426938,3.147498,0,0,0,7158.600105,9144.877966,21.944515,0.007333,0.002473,0.000676,21,5,1989,1989,141
15.492724,4.134399,0,0,0,10960.594726,9498.727305,21.953477,0.009419,0.003436,0.000836,22,5,1989,1989,142
14.464676,4.623404,0,0,0,8135.944124,9317.80033,21.961913,0.008891,0.002958,0.000737,23,5,1989,1989,143
12.6543,-5.107199,0,0,0.025,23306.063234,7572.391789,21.968691,0.007242,0,0.000979,24,5,1989,1989,144
8.856307,-2.782799,0,0,0,11910.540171,9719.372435,21.973449,0.005228,0.002308,0.000899,25,5,1989,1989,145
13.445807,2.160597,0,0,0,11208.345786,9732.631477,21.982857,0.009857,0.003352,0.00084,26,5,1989,1989,146
11.922093,5.1213,0,0,0,3668.958644,7893.209921,21.990595,0.008168,0.002087,0.000551,27,5,1989,1989,147
6.531907,-1.6486,0,0.001004,0.055,2875.014862,7285.469758,21.993722,0.00356,0.000947,0.000979,28,5,1989,1989,148
3.4753,-2.146496,0,0.000536,0.005,2332.043214,6762.933612,21.995067,0.001781,0.000221,0.000979,29,5,1989,1989,149
7.837438,2.160597,0,0.000171,0,2387.295035,6821.041905,21.999511,0.004859,0.001269,0,30,5,1989,1989,150
9.875176,2.160597,0,0,0,4919.255887,8590.270117,22.005863,0.006742,0.001971,0,31,5,1989,1989,151
2.961276,-3.622402,0,0.000107,0.002,3438.078567,7746.061146,22.004102,-0.001375,0.000109,0.001233,1,6,1989,1989,152
11.408069,0.177904,0,0,0,11174.918274,9760.716512,22.013388,0.007921,0.002825,0.000133,2,6,1989,1989,153
19.5682,6.606097,0,0,0,14656.780239,9526.815126,22.018847,0.005822,0.005042,0.001169,3,6,1989,1989,154
21.101093,9.068904,0,0,0,12777.38776,9705.493564,22.022765,0.004281,0.005043,0.001009,4,6,1989,1989,155
20.587069,8.082003,0,0,0,13732.457306,9628.699263,22.027149,0.004775,0.005102,0.00103,5,6,1989,1989,156
19.5682,7.592998,0,0,0,12662.621232,9712.636618,22.031701,0.004975,0.004813,0.000982,6,6,1989,1989,157
19.054176,8.579899,0,0,0,9703.960145,9716.038222,22.036553,0.005304,0.004322,0.000882,7,6,1989,1989,158
21.605938,10.064696,0,0,0,11792.667421,9751.171662,22.041372,0.005296,0.004953,0.000986,8,6,1989,1989,159
23.643676,11.051597,0,0,0,14109.677264,9697.617873,22.046297,0.005424,0.005357,0.001081,9,6,1989,1989,160
18.549331,8.579899,0,0,0,8898.857181,9731.511584,22.05184,0.006074,0.004096,0.000843,10,6,1989,1989,161
17.016438,6.606097,0,0,0,9737.520548,9807.655822,22.057559,0.006285,0.003934,0.000849,11,6,1989,1989,162
17.016438,6.108201,0,0,0,10708.977562,9850.843098,22.063285,0.006308,0.004055,0.000879,12,6,1989,1989,163
17.530462,5.1213,0,0,0,13736.100058,9734.19972,22.069069,0.006371,0.004492,0.000973,13,6,1989,1989,164
14.464676,1.662701,0,0,0,14538.328394,9650.41435,22.074651,0.006173,0.003851,0.000936,14,6,1989,1989,165
9.370331,4.623404,0,0,0,1610.145013,5915.151103,22.079293,0.005235,0.001228,0.000384,15,6,1989,1989,166
9.370331,3.636503,0,0,0,2531.963436,7027.11591,22.083531,0.004817,0.001474,0.000452,16,6,1989,1989,167
18.035307,5.619196,0,0,0,13846.525807,9775.190765,22.08918,0.00621,0.004605,0.000982,17,6,1989,1989,168
18.035307,6.606097,0,0,0,11833.564238,9895.713437,22.094515,0.005877,0.004384,0.000926,18,6,1989,1989,169
17.530462,6.606097,0,0,0,10822.030589,9898.621614,22.100175,0.006212,0.004163,0.000888,19,6,1989,1989,170
22.119962,10.064696,0,0,0,13107.157086,9835.706883,22.10541,0.005797,0.005164,0.001026,20,6,1989,1989,171
25.690593,13.025399,0,0,0,14357.614204,9723.276781,22.110051,0.005212,0.005184,0.001114,21,6,1989,1989,172
27.214307,11.540602,0,0,0,20302.208854,8629.565119,22.114514,0.005062,0.00574,0.00132,22,6,1989,1989,173
23.643676,9.068904,0,0,0,18212.834145,9104.691419,22.122045,0.008172,0.005903,0.001199,23,6,1989,1989,174
23.643676,9.5668,0,0,0,17227.319757,9297.314647,22.127943,0.00658,0.005777,0.001171,24,6,1989,1989,175
22.119962,9.5668,0,0,0,14127.727733,9747.61268,22.134495,0.007253,0.005306,0.001057,25,6,1989,1989,176
22.624807,9.068904,0,0,0,16177.739569,9477.761239,22.140805,0.007031,0.005613,0.001124,26,6,1989,1989,177
24.1577,11.540602,0,0,0,14258.925552,9733.918649,22.147208,0.007138,0.005345,0.00109,27,6,1989,1989,178
22.624807,9.5668,0,0,0,15162.757953,9625.872917,22.153962,0.007502,0.005482,0.001095,28,6,1989,1989,179
22.624807,10.553701,0,0,0,13139.560669,9833.431448,22.160498,0.007306,0.005202,0.001034,29,6,1989,1989,180
24.671724,12.527503,0,0,0,13289.20757,9822.466188,22.167341,0.007624,0.005153,0.001067,30,6,1989,1989,181
26.709462,13.025399,0,0,0,16437.356477,9435.61592,22.171736,0.004891,0.005297,0.001193,1,7,1989,1989,182
25.176569,11.540602,0,0,0,16340.023078,9451.613181,22.169306,0.007223,0.005519,0.001168,2,7,1989,1989,183
20.587069,8.579899,0,0,0,12916.544935,9798.747201,22.170803,0.010863,0.00494,0.001,3,7,1989,1989,184
20.587069,8.579899,0,0,0,12916.544935,9798.747201,22.172511,0.010775,0.00492,0.001,4,7,1989,1989,185
20.587069,8.082003,0,0,0,13931.950411,9715.561351,22.174533,0.010765,0.005028,0.00103,5,7,1989,1989,186
21.101093,8.082003,0,0,0,14981.236958,9596.003318,22.17498,0.008866,0.005205,0.001068,6,7,1989,1989,187
20.587069,8.579899,0,0,0,12916.544935,9798.747201,22.174626,0.00774,0.004864,0.001,7,7,1989,1989,188
21.605938,10.064696,0,0,0,11972.606286,9844.238353,22.174146,0.007292,0.004812,0.000986,8,7,1989,1989,189
22.624807,11.051597,0,0,0,12037.07162,9842.177465,22.172926,0.006229,0.004833,0.001003,9,7,1989,1989,190
24.1577,13.025399,0,0,0,11153.135555,9856.120149,22.17054,0.004751,0.004622,0.000993,10,7,1989,1989,191
25.176569,14.510196,0,0,0,9982.981722,9657.712995,22.168518,0.004806,0.004313,0.000973,11,7,1989,1989,192
25.690593,15.497097,0,0,0,9088.493254,9594.4198,22.165531,0.003544,0.004051,0.000944,12,7,1989,1989,193
25.403931,13.661702,0,0,0.001,12088.130424,9659.562019,22.164035,0.004743,0,0.000657,13,7,1989,1989,194
27.728331,15.497097,0,0,0,13064.821491,9601.313271,22.158762,0.000677,0.004234,0.001265,14,7,1989,1989,195
26.709462,14.510196,0,0,0,13000.772825,9606.150563,22.155649,0.002538,0.004466,0.001097,15,7,1989,1989,196
25.690593,13.514404,0,0,0,12954.550341,9609.555586,22.154743,0.004162,0.004636,0.001083,16,7,1989,1989,197
24.1577,12.527503,0,0,0,11865.594314,9667.986898,22.156774,0.006,0.004627,0.001027,17,7,1989,1989,198
23.643676,13.025399,0,0,0,9890.966745,9653.10128,22.158194,0.006129,0.004322,0.000952,18,7,1989,1989,199
24.671724,13.025399,0,0,0,11599.676923,9492.017298,22.157046,0.0033,0.004107,0.000985,19,7,1989,1989,200
24.671724,13.025399,0,0,0,11599.676923,9492.017298,22.156157,0.003243,0.004097,0.000985,20,7,1989,1989,201
24.671724,13.514404,0,0,0,10654.128984,9503.073157,22.15532,0.002982,0.003947,0.000954,21,7,1989,1989,202
26.195438,14.0123,0,0,0,12650.693025,9438.853481,22.152999,0.001185,0.004034,0.001038,22,7,1989,1989,203
25.176569,12.527503,0,0,0,13568.447117,9361.005049,22.152643,0.002839,0.004292,0.001055,23,7,1989,1989,204
24.671724,10.553701,0,0,0,16440.689053,8956.579241,22.153798,0.003941,0.004689,0.001135,24,7,1989,1989,205
20.587069,8.579899,0,0,0,12305.09458,9460.776715,22.15938,0.00666,0.004111,0.000953,25,7,1989,1989,206
20.587069,8.579899,0,0,0,12305.09458,9460.776715,22.163984,0.006676,0.004107,0.000953,26,7,1989,1989,207
21.605938,9.5668,0,0,0,11937.5058,9232.766596,22.168127,0.006047,0.00416,0.000969,27,7,1989,1989,208
